cost_current,cost_best_sofar,x_best_sofar,temperature
2.8231345569125037,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||,182.87891512554657
2.8231345569125037,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||,182.87891512554657
38.89652685638329,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||,182.87891512554657
3.682391405418411,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||,182.87891512554657
2.8231345569125037,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||,182.87891512554657
6.151395997245275,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||,182.87891512554657
5.5113308938326915,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||,128.0152405878826
5.860064342556788,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||,128.0152405878826
5.626933093913592,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||,128.0152405878826
7.187045529930944,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||,128.0152405878826
2.8231345569125037,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||,128.0152405878826
3.57473316700446,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,128.0152405878826
5.5113308938326915,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,128.0152405878826
7.187045529930944,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,128.0152405878826
3.803212184260939,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,128.0152405878826
2.8231345569125037,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,128.0152405878826
7.365894168853008,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,128.0152405878826
2.877884475811069,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,128.0152405878826
7.365894168853008,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,128.0152405878826
2.9438226325213463,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,128.0152405878826
2.8231345569125037,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,128.0152405878826
2.8231345569125037,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,128.0152405878826
4.148661899616216,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,128.0152405878826
4.914845859055987,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,128.0152405878826
4.255184576609508,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,128.0152405878826
4.376834544476665,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,128.0152405878826
2.8231345569125037,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,89.61066841151782
4.362626517610001,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,89.61066841151782
5.963207890728101,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,89.61066841151782
2.911277930688433,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,89.61066841151782
4.220262569236324,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,89.61066841151782
5.5113308938326915,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,89.61066841151782
2.8231345569125037,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||,89.61066841151782
3.664482193887381,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck3-ck1-ck2];[ck2-ck1-ck3]}||,89.61066841151782
3.9513860121497024,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck3-ck1-ck2];[ck2-ck1-ck3]}||,89.61066841151782
3.1726754224105984,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck3-ck1-ck2];[ck2-ck1-ck3]}||,89.61066841151782
4.683044207345332,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck3-ck1-ck2];[ck2-ck1-ck3]}||,89.61066841151782
2.899399532778793,2.8231345569125037,{[ck2-ck3-ck1];[ck1-ck3-ck2];[ck1-ck2-ck3]}||{[ck1-ck2-ck3];[ck3-ck2-ck1];[ck3-ck1-ck2]}||{[ck1-ck3-ck2];[ck1-ck2-ck3];[ck3-ck2-ck1]}||{[ck1-ck3-ck2];[ck2-ck1-ck3];[ck2-ck1-ck3]}||{[ck3-ck1-ck2];[ck1-ck2-ck3];[ck2-ck3-ck1]}||{[ck3-ck2-ck1];[ck2-ck1-ck3];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck2-ck3-ck1];[ck1-ck3-ck2]}||{[ck2-ck3-ck1];[ck3-ck1-ck2];[ck2-ck1-ck3]}||,89.61066841151782
